tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs
dtable,increment_map,500000000,1000000,1000,4,8.368484e8,2.982307e8,4061351616,891695
dtable,filter_half,500000000,1000000,1000,4,1.45854334e10,1.3671906e9,10567415504,245699274
dtable,reduce_var_all,500000000,1000000,1000,4,8.718195e8,1.06609e7,77766816,1259004
dtable,reduce_var_single,500000000,1000000,1000,4,3.077073e8,1.21621e7,67547248,1026388
dtable,groupby_reduce_mean_all,500000000,1000000,1000,4,3.67958461e11,2.754358604e11,124327199488,1105408884
