tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs
dtable,grouped_reduce_mean_singlecol,1000000000,10000000,1000,4,1.0665656e9,1.260951e8,184013066,2878343
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,2.1344633e9,1.407409e8,226299104,3747640
